SerialNo,DeviceName,Position_Date,Lat,Lon,Heading,Speed,Location,Description,Elevation
"8881004443","8881004443","5/7/2021 8:18:26 PM","38.4358120501041","-122.770122699936","354 (N)","51","Live Oak Park","Position","82"
"8881004443","8881004443","5/7/2021 8:18:36 PM","38.4373865666489","-122.770281299949","1 (N)","25","Fulton Rd Santa Rosa CA","Position","75"
"8881004443","8881004443","5/7/2021 8:18:45 PM","38.4378341997663","-122.770270883044","6 (N)","1","Fulton Rd Santa Rosa CA","Position","62"
"8881004443","8881004443","5/7/2021 8:18:56 PM","38.4378373334805","-122.770303150018","8 (N)","3","Fulton Rd Santa Rosa CA","Position","79"
"8881004443","8881004443","5/7/2021 8:19:06 PM","38.4388976335526","-122.770112633705","18 (N)","38","Fulton Rd Santa Rosa CA","Position","85"
"8881004443","8881004443","5/7/2021 8:19:16 PM","38.4404926498731","-122.769627717137","359 (N)","44","Fulton Rd Santa Rosa CA","Position","82"
"8881004443","8881004443","5/7/2021 8:19:27 PM","38.4426140497128","-122.769588733713","0 (N)","48","Fulton Rd Santa Rosa CA","Position","82"
"8881004443","8881004443","5/7/2021 8:19:37 PM","38.4446520000696","-122.769577016433","359 (N)","53","Fulton Rd Santa Rosa CA","Position","75"
"8881004443","8881004443","5/7/2021 8:19:48 PM","38.4467669496934","-122.769612366954","359 (N)","47","1152 Fulton Rd Santa Rosa CA","Position","82"
"8881004443","8881004443","5/7/2021 8:19:57 PM","38.448590200146","-122.769605816404","0 (N)","49","1246 Fulton Rd Santa Rosa CA","Position","79"
"8881004443","8881004443","5/7/2021 8:20:07 PM","38.450501849999","-122.76959288319","359 (N)","43","1326 Fulton Rd Santa Rosa CA","Position","79"
"8881004443","8881004443","5/7/2021 8:20:17 PM","38.4519885500272","-122.769583582878","359 (N)","23","1382 Fulton Rd Santa Rosa CA","Position","79"
"8881004443","8881004443","5/7/2021 8:20:27 PM","38.4525092000763","-122.769615416725","359 (N)","16","2500 Guerneville Rd Santa Rosa CA","Position","72"
"8881004443","8881004443","5/7/2021 8:20:37 PM","38.4525695167482","-122.770806599657","266 (W)","32","2519 Guerneville Rd Santa Rosa CA","Position","79"
"8881004443","8881004443","5/7/2021 8:20:46 PM","38.452588716646","-122.772588116924","271 (W)","39","2585 Guerneville Rd Santa Rosa CA","Position","85"
"8881004443","8881004443","5/7/2021 8:21:07 PM","38.4526064833005","-122.77739016662","270 (W)","51","2709 Guerneville Rd Santa Rosa CA","Position","89"
"8881004443","8881004443","5/7/2021 8:21:17 PM","38.4525821665923","-122.779908550034","269 (W)","52","2793 Guerneville Rd Santa Rosa CA","Position","75"
"8881004443","8881004443","5/7/2021 8:21:27 PM","38.452572983255","-122.782728016687","269 (W)","55","2875 Guerneville Rd Santa Rosa CA","Position","69"
"8881004443","8881004443","5/7/2021 8:21:45 PM","38.4525943833093","-122.787979850173","269 (W)","55","3027 Guerneville Rd Santa Rosa CA","Stopped","72"
"8881004443","8881004443","5/7/2021 8:21:52 PM","38.4525960500042","-122.790006766717","270 (W)","53","3085 Guerneville Rd Santa Rosa CA","Position","66"
"8881004443","8881004443","5/7/2021 8:22:02 PM","38.4525775000453","-122.792844566703","269 (W)","58","3234 Guerneville Rd Santa Rosa CA","Position","72"
"8881004443","8881004443","5/7/2021 8:22:12 PM","38.4525632167856","-122.795858583351","269 (W)","57","3344 Guerneville Rd Santa Rosa CA","Position","75"
"8881004443","8881004443","5/7/2021 8:22:22 PM","38.4525576499601","-122.798808383321","268 (W)","58","3404 Guerneville Rd Santa Rosa CA","Position","82"
"8881004443","8881004443","5/7/2021 8:22:32 PM","38.4525476666788","-122.801651900013","268 (W)","52","3416 Guerneville Rd Santa Rosa CA","Position","82"
"8881004443","8881004443","5/7/2021 8:22:42 PM","38.4525418167313","-122.804527683059","270 (W)","57","3535 Guerneville Rd Santa Rosa CA","Position","79"
"8881004443","8881004443","5/7/2021 8:22:52 PM","38.4525928998987","-122.807308049997","269 (W)","56","3617 Guerneville Rd Santa Rosa CA","Position","69"
"8881004443","8881004443","5/7/2021 8:23:02 PM","38.4525017333527","-122.810001799961","268 (W)","50","3695 Guerneville Rd Santa Rosa CA","Position","75"
"8881004443","8881004443","5/7/2021 8:23:12 PM","38.4524472666283","-122.812910949936","269 (W)","62","3784 Guerneville Rd Santa Rosa CA","Position","69"
"8881004443","8881004443","5/7/2021 8:23:22 PM","38.4524476833642","-122.81587438335","269 (W)","57","3894 Guerneville Rd Santa Rosa CA","Position","75"
"8881004443","8881004443","5/7/2021 8:23:32 PM","38.4524181999266","-122.818637050192","269 (W)","54","3966 Guerneville Rd Santa Rosa CA","Position","69"
"8881004443","8881004443","5/7/2021 8:23:42 PM","38.4524553832908","-122.821382932862","269 (W)","50","4032 Guerneville Rd Santa Rosa CA","Position","62"
"8881004443","8881004443","5/7/2021 8:23:52 PM","38.4524302000801","-122.824239983161","269 (W)","59","4102 Guerneville Rd Santa Rosa CA","Position","43"
"8881004443","8881004443","5/7/2021 8:24:02 PM","38.4524429333707","-122.8273252666","269 (W)","57","4178 Guerneville Rd Santa Rosa CA","Position","66"
"8881004443","8881004443","5/7/2021 8:24:12 PM","38.4524653665721","-122.830185783406","270 (W)","58","4248 Guerneville Rd Santa Rosa CA","Position","75"
"8881004443","8881004443","5/7/2021 8:24:22 PM","38.4523835666478","-122.83310391667","263 (W)","58","4319 Guerneville Rd Santa Rosa CA","Position","59"
"8881004443","8881004443","5/7/2021 8:24:32 PM","38.4520501999805","-122.835939182838","261 (W)","56","4388 Guerneville Rd Santa Rosa CA","Position","49"
"8881004443","8881004443","5/7/2021 8:24:42 PM","38.4517461333424","-122.838829800487","262 (W)","58","4461 Guerneville Rd Santa Rosa CA","Position","49"
"8881004443","8881004443","5/7/2021 8:24:52 PM","38.4514218999694","-122.841810166836","262 (W)","59","4723 Guerneville Rd Santa Rosa CA","Position","52"
"8881004443","8881004443","5/7/2021 8:25:02 PM","38.4511160500348","-122.844794183473","264 (W)","59","Frei Rd","Position","62"
"8881004443","8881004443","5/7/2021 8:25:12 PM","38.4509955333546","-122.84776639988","268 (W)","55","5744 Guerneville Rd Sebastopol CA","Position","75"
"8881004443","8881004443","5/7/2021 8:25:22 PM","38.4509113666912","-122.850521450241","268 (W)","50","5887 Guerneville Rd Sebastopol CA","Position","79"
"8881004443","8881004443","5/7/2021 8:25:32 PM","38.4508556000267","-122.852699866891","270 (W)","42","5993 Guerneville Rd Sebastopol CA","Position","98"
"8881004443","8881004443","5/7/2021 8:25:42 PM","38.450871166649","-122.855303633213","270 (W)","55","6078 Guerneville Rd Sebastopol CA","Position","121"
"8881004443","8881004443","5/7/2021 8:25:52 PM","38.4508104166637","-122.858182167013","266 (W)","60","6228 Guerneville Rd Sebastopol CA","Position","131"
"8881004443","8881004443","5/7/2021 8:26:02 PM","38.4505958333611","-122.861258633435","265 (W)","55","6390 Guerneville Rd Sebastopol CA","Position","164"
"8881004443","8881004443","5/7/2021 8:26:12 PM","38.4503752500129","-122.864025566727","263 (W)","56","6519 Guerneville Rd Sebastopol CA","Position","164"
"8881004443","8881004443","5/7/2021 8:26:22 PM","38.4502158833357","-122.866552099997","265 (W)","45","6641 Guerneville Rd Sebastopol CA","Position","177"
"8881004443","8881004443","5/7/2021 8:26:32 PM","38.4503663166737","-122.86779674987","326 (NW)","22","4416 Gravenstein Hwy N Sebastopol CA","Position","164"
"8881004443","8881004443","5/7/2021 8:26:41 PM","38.4515146333724","-122.868084650238","346 (N)","37","4500 Gravenstein Hwy N Sebastopol CA","Position","177"
"8881004443","8881004443","5/7/2021 8:26:51 PM","38.4529901166757","-122.868716517091","328 (NW)","38","4612 Gravenstein Hwy N Sebastopol CA","Position","171"
"8881004443","8881004443","5/7/2021 8:27:01 PM","38.4543684835235","-122.870091000199","322 (NW)","42","4733 Gravenstein Hwy N Sebastopol CA","Position","151"
"8881004443","8881004443","5/7/2021 8:27:45 PM","38.4601578503847","-122.875895999869","321 (NW)","33","5239 Gravenstein Hwy N Sebastopol CA","Position","203"
"8881004443","8881004443","5/7/2021 8:27:54 PM","38.4609288334847","-122.876658166448","321 (NW)","25","5303 Gravenstein Hwy N Sebastopol CA","Position","210"
"8881004443","8881004443","5/7/2021 8:28:04 PM","38.4614795664946","-122.877188649774","324 (NW)","12","5347 Gravenstein Hwy N Sebastopol CA","Position","180"
"8881004443","8881004443","5/7/2021 8:28:12 PM","38.4616644998391","-122.87732706666","341 (N)","0","5361 Gravenstein Hwy N Sebastopol CA","Position","207"
"8881004443","8881004443","5/7/2021 8:28:34 PM","38.4615978330374","-122.87732313325","130 (SE)","12","5355 Gravenstein Hwy N Sebastopol CA","Position","217"
"8881004443","8881004443","5/7/2021 8:28:44 PM","38.4611300329367","-122.876892566681","143 (SE)","16","5317 Gravenstein Hwy N Sebastopol CA","Position","220"
"8881004443","8881004443","5/7/2021 8:29:15 PM","38.4605976998806","-122.876474800209","146 (SE)","0","5284 Gravenstein Hwy N Sebastopol CA","Position","217"
"8881004443","8881004443","5/7/2021 8:29:15 PM","38.4605976998806","-122.876474800209","146 (SE)","0","5284 Gravenstein Hwy N Sebastopol CA","Stopped","217"
"8881004443","8881004443","5/7/2021 8:33:26 PM","38.4602439661821","-122.876925249894","228 (SW)","11","Sonoma County California","Stopped","236"
"8881004443","8881004443","5/7/2021 8:33:34 PM","38.459987950325","-122.877297666669","230 (SW)","11","Sonoma County California","Position","220"
"8881004443","8881004443","5/7/2021 8:33:44 PM","38.4598624497652","-122.877621716758","280 (W)","5","Sonoma County California","Position","194"
"8881004443","8881004443","5/7/2021 8:33:51 PM","38.4599039167166","-122.877782399952","254 (W)","1","Sonoma County California","Position","187"
"8881004443","8881004443","5/7/2021 8:33:51 PM","38.4599039167166","-122.877782399952","254 (W)","0","Sonoma County California","Stopped","187"
"8881004443","8881004443","5/8/2021 10:37:43 AM","38.459886833032","-122.877818650007","117 (SE)","4","Sonoma County California","Position","207"
"8881004443","8881004443","5/8/2021 10:37:53 AM","38.4600957165162","-122.877293083568","49 (NE)","16","Sonoma County California","Position","217"
"8881004443","8881004443","5/8/2021 10:38:03 AM","38.4604461501042","-122.87663196673","54 (NE)","9","5282 Gravenstein Hwy N Sebastopol CA","Position","207"
"8881004443","8881004443","5/8/2021 10:39:48 AM","38.4605536500613","-122.876571816703","38 (NE)","4","5286 Gravenstein Hwy N Sebastopol CA","Position","210"
"8881004443","8881004443","5/8/2021 10:39:52 AM","38.4606135328611","-122.876422149936","56 (NE)","0","5277 Gravenstein Hwy N Sebastopol CA","Position","194"
"8881004443","8881004443","5/8/2021 10:40:08 AM","38.4609768499931","-122.876709550122","322 (NW)","34","5305 Gravenstein Hwy N Sebastopol CA","Position","180"
"8881004443","8881004443","5/8/2021 10:40:18 AM","38.4624402503173","-122.878207199772","320 (NW)","47","5429 CA-116 Sebastopol CA","Position","164"
"8881004443","8881004443","5/8/2021 10:40:28 AM","38.4639724830786","-122.879770766695","320 (NW)","51","5597 CA-116 Forestville CA","Position","141"
"8881004443","8881004443","5/8/2021 10:40:38 AM","38.4655271162589","-122.881471483285","320 (NW)","48","5738 CA-116 Forestville CA","Position","167"
"8881004443","8881004443","5/8/2021 10:40:48 AM","38.4671719999984","-122.883105716668","321 (NW)","53","5900 Gravenstein Hwy N Forestville CA","Position","157"
"8881004443","8881004443","5/8/2021 10:40:58 AM","38.4689079500735","-122.88485809962","325 (NW)","57","CA-116 Forestville CA","Position","157"
"8881004443","8881004443","5/8/2021 10:42:07 AM","38.4736763000488","-122.896409516782","267 (W)","43","6785 Front St Forestville CA","Position","194"
"8881004443","8881004443","5/8/2021 10:47:31 AM","38.4873380333185","-122.962284949919","33 (NE)","31","11252 Hwy 116 Forestville CA","Position","246"
"8881004443","8881004443","5/8/2021 10:47:41 AM","38.4882967169086","-122.96159833322","359 (N)","0","11302 Hwy 116 Forestville CA","Position","433"
"8881004443","8881004443","5/8/2021 10:47:51 AM","38.4899517834187","-122.961296816667","349 (N)","28","11442 Hwy 116 Forestville CA","Position","161"
"8881004443","8881004443","5/8/2021 10:48:01 AM","38.491556866467","-122.960855033497","331 (NW)","40","Canyon Dr","Position","203"
"8881004443","8881004443","5/8/2021 10:48:11 AM","38.4929865499338","-122.961553166807","342 (N)","40","11652 Hwy 116 Forestville CA","Position","207"
"8881004443","8881004443","5/8/2021 10:48:21 AM","38.4946993003289","-122.962068683406","349 (N)","41","11732 Hwy 116 Forestville CA","Position","213"
"8881004443","8881004443","5/8/2021 10:48:31 AM","38.4962645004193","-122.963676749915","311 (NW)","53","11909 Hwy 116 Forestville CA","Position","59"
"8881004443","8881004443","5/8/2021 10:48:41 AM","38.4971079667409","-122.966141350009","292 (W)","52","12092 CA-116 Guerneville CA","Position","92"
"8881004443","8881004443","5/8/2021 10:48:51 AM","38.4975298335155","-122.968363783757","259 (W)","39","12271 Hwy 116 Guerneville CA","Position","98"
"8881004443","8881004443","5/8/2021 10:49:01 AM","38.4977636496226","-122.970434283217","287 (W)","46","12400 Hwy 116 Guerneville CA","Position","92"
"8881004443","8881004443","5/8/2021 10:49:11 AM","38.4989505002896","-122.972614483039","312 (NW)","43","12546 Hwy 116 Guerneville CA","Position","102"
"8881004443","8881004443","5/8/2021 10:49:31 AM","38.4990296661854","-122.977642450233","267 (W)","51","12827 Hwy 116 Guerneville CA","Position","82"
"8881004443","8881004443","5/8/2021 10:50:31 AM","38.4987920999527","-122.990560566386","259 (W)","51","13661 CA-116 Guerneville CA","Position","52"
"8881004443","8881004443","5/8/2021 10:50:41 AM","38.4986701667309","-122.992774333557","288 (W)","42","13769 Hwy 116 Guerneville CA","Position","49"
"8881004443","8881004443","5/8/2021 10:50:51 AM","38.5001444333388","-122.994071466724","336 (NW)","43","CA-116 Guerneville CA","Position","43"
"8881004443","8881004443","5/8/2021 10:51:01 AM","38.501674883316","-122.994873349865","337 (NW)","37","[38.501674883316-122.994873349865]","Position","36"
"8881004443","8881004443","5/8/2021 10:51:10 AM","38.502345366776","-122.995261883239","341 (N)","1","CA-116 Guerneville CA","Position","43"
"8881004443","8881004443","5/8/2021 10:52:32 AM","38.502452116708","-122.995362533132","315 (NW)","8","15999 Old River Rd Guerneville CA","Position","30"
"8881004443","8881004443","5/8/2021 10:52:42 AM","38.5022925165792","-122.996136000007","252 (W)","12","16142 Main St Guerneville CA","Position","33"
"8881004443","8881004443","5/8/2021 10:52:52 AM","38.5021955832839","-122.996836966773","263 (W)","14","16182 Main St Guerneville CA","Position","46"
"8881004443","8881004443","5/8/2021 10:52:58 AM","38.5021634499232","-122.997066716601","259 (W)","1","14003 Armstrong Woods Rd Guerneville CA","Position","39"
"8881004443","8881004443","5/8/2021 10:53:12 AM","38.50213045006","-122.997253133357","261 (W)","21","14006 Armstrong Woods Rd Guerneville CA","Position","33"
"8881004443","8881004443","5/8/2021 10:53:22 AM","38.5020596332848","-122.998557366679","268 (W)","25","16286 CA-116 Guerneville CA","Position","26"
"8881004443","8881004443","5/8/2021 10:54:11 AM","38.5018183499575","-123.00004940033","170 (S)","0","16383 Main St Guerneville CA","Position","26"
"8881004443","8881004443","5/8/2021 10:54:11 AM","38.5018183499575","-123.00004940033","170 (S)","0","16383 Main St Guerneville CA","Stopped","26"
"8881004443","8881004443","5/8/2021 11:08:01 AM","38.5020356833935","-123.002204183737","270 (W)","43","16510 CA-116 Guerneville CA","Stopped","72"
"8881004443","8881004443","5/8/2021 11:08:02 AM","38.5020449500531","-123.002469249566","270 (W)","45","16520 CA-116 Guerneville CA","Position","69"
"8881004443","8881004443","5/8/2021 11:08:11 AM","38.5018146167199","-123.004375833273","256 (W)","44","16608 River Rd Guerneville CA","Position","49"
"8881004443","8881004443","5/8/2021 11:08:21 AM","38.5002519666683","-123.005574333668","186 (S)","44","16822 River Rd Guerneville CA","Position","33"
"8881004443","8881004443","5/8/2021 11:08:31 AM","38.4984835167726","-123.006044399738","187 (S)","47","16966 River Rd Guerneville CA","Position","33"
"8881004443","8881004443","5/8/2021 11:08:41 AM","38.4968708833059","-123.006491916378","208 (SW)","41","17058 River Rd Guerneville CA","Position","16"
"8881004443","8881004443","5/8/2021 11:08:51 AM","38.4957795997461","-123.008031950394","231 (SW)","39","17162 River Rd Guerneville CA","Position","13"
"8881004443","8881004443","5/8/2021 11:09:01 AM","38.4947073668242","-123.009675016503","234 (SW)","42","17252 CA-116 Guerneville CA","Position","20"
"8881004443","8881004443","5/8/2021 11:09:31 AM","38.4922397832076","-123.015344433362","224 (SW)","39","17574 CA-116 Guerneville CA","Position","13"
"8881004443","8881004443","5/8/2021 11:09:41 AM","38.4909661834439","-123.016455933327","212 (SW)","39","17696 CA-116 Guerneville CA","Position","13"
"8881004443","8881004443","5/8/2021 11:09:51 AM","38.4894162997603","-123.016568366663","172 (S)","40","17757 CA-116 Guerneville CA","Position","10"
"8881004443","8881004443","5/8/2021 11:10:01 AM","38.4877858335773","-123.016043533323","165 (S)","42","17881 River Rd Guerneville CA","Position","10"
"8881004443","8881004443","5/8/2021 11:32:34 AM","38.4716371998191","-123.159065100054","182 (S)","10","13547 Highway 1 Jenner CA","Position","374"
"8881004443","8881004443","5/8/2021 11:32:40 AM","38.4715435167154","-123.159065750241","194 (S)","0","13553 Highway 1 Jenner CA","Position","361"
